"Tipo_muestra","Orden","ruc","RAZON_SOCIAL","NOMBRE_COMERCIAL","CODIGO_ORGANIZACION_LEGAL","ORGANIZACION_LEGAL","CODIGO_CATESTAB","TIPESTAB","CODIGO_EMPRESA_TIPO","EMPRESA_TIPO","CODIGO_EMPRESA_ESTADO","EMPRESA_ESTADO","CODIGO_ESTADO_HABIDO","ESTADO_HABIDO","UBIGEO","NOMDEP","NOMPROV","NOMDIST","codigo de distrito","CIIU_V3","CIIU_V4","ANIO_CONSTITUCION","ANIO_APERTURA","ANIO_CIERRE","CODIGO_REG_PROPIEDAD","REG_PROPIEDAD","CODIGO_ACTIV_COMERCIO_EXTERIOR","ACTIV_COMERCIO_EXTERIOR","Estado","DESC_ESTADO","DESC_VIA_OTRO","DESC_CONDICION_DOMICILIO","CAPITAL","Region","CODODEI","ODEI","Cono","Descripcion_CIIU","COD_DIVISION","DESCRIP_DIVISION","ESTRATO_INNOVA","COD_SECTOR","SECTOR_CENEC","ID","veneta_mill","tot_vent","part_ing","prob","weight","eeee"
"2","11420","20545433878","FIBRALUX SOCIEDAD ANONIMA CERRADA - FIBRALUX S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150125","LIMA","LIMA","PUENTE PIEDRA","25","2811","2511","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","PUENTE PIEDRA","15 Provincia de Lima","15","Lima","1 Norte","Fabricación de productos metálicos para uso estructural","25","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","1.1500","254687821824",",000451533182058",",03","29.92","29,92"
"2","11436","20546876722","CORPORACION CRIMOC SOCIEDAD ANONIMA CERRADA - CORPORACION CRIMOC S.A.C.","CRIMOC","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150103","LIMA","LIMA","ATE","03","1810","1410","","1901","","99","No conocido","1","IMPORTADOR","0","ACTIVO","","HABIDO","VITARTE","15 Provincia de Lima","15","Lima","3 Este","Fabricación de prendas de vestir, excepto prendas de piel","14","Fabricación de prendas de vestir","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","1.1500","254687821824",",000451533182058",",03","30.03","30,03"
"2","11450","20547688776","ANDES SOLUTIONS GROUP E.I.R.L.","-","7","EMPRESA INDIVIDUAL DE RESP. LTDA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150106","LIMA","LIMA","CARABAYLLO","06","2899","2599","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","CARABAYLLO","15 Provincia de Lima","15","Lima","1 Norte","Fabricación de otros productos elaborados de metal n.c.p.","25","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","1.1500","254687821824",",000451533182058",",03","29.92","29,92"
"2","11593","20557121821","JANAQ SOFTWARE & CONSULTORIA S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150122","LIMA","LIMA","MIRAFLORES","22","7290","6209","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","MIRAFLORES","15 Provincia de Lima","15","Lima","2 Centro","Otras actividades de tecnología de la información y servicios informáticos","62","Programación informática, consultoría de informática y actividades conexas","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.61","29,61"
"2","11598","20557318292","CAPITAL FOODS SAC","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150122","LIMA","LIMA","MIRAFLORES","22","1531","1061","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","MIRAFLORES","15 Provincia de Lima","15","Lima","2 Centro","Elaboración de productos de molinería","10","Elaboración de productos alimenticios","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","1.1500","254687821824",",000451533182058",",03","29.87","29,87"
"2","11600","20557461923","BT PERU CONSULTING S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150131","LIMA","LIMA","SAN ISIDRO","31","7412","6920","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN ISIDRO","15 Provincia de Lima","15","Lima","2 Centro","Actividades de contabilidad, teneduría de libros y auditoría; consultoría fiscal","69","Actividades jurídicas y de contabilidad","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.89","29,89"
"2","11616","20560206241","MOLINERA BLANQUITA S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","130101","LA LIBERTAD","TRUJILLO","TRUJILLO","01","1549","1079","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","TRUJILLO","13 La Libertad","13","Trujillo","","Elaboración de otros productos alimenticios n.c.p.","10","Elaboración de productos alimenticios","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","1.1500","254687821824",",000451533182058",",03","29.87","29,87"
"2","11627","20562997777","OPTIMUM ALTA SEGURIDAD E.I.R.L.","-","7","EMPRESA INDIVIDUAL DE RESP. LTDA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150108","LIMA","LIMA","CHORRILLOS","08","2927","3040","","1901","","99","No conocido","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","CHORRILLOS","15 Provincia de Lima","15","Lima","4 Sur","Fabricación de vehículos militares de combate","30","Fabricación de otro equipo de transporte","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","1.1500","254687821824",",000451533182058",",24","4.17","4,17"
"2","11637","20563462010","SECURITY LABS PERU S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150131","LIMA","LIMA","SAN ISIDRO","31","7210","6202","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN ISIDRO","15 Provincia de Lima","15","Lima","2 Centro","Consultoría de informática y de gestión de instalaciones informáticas","62","Programación informática, consultoría de informática y actividades conexas","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.61","29,61"
"2","11648","20564381579","TECNOLOGIA  MINERIA Y CONSTRUCCION PERU SOCIEDAD ANONIMA CERRADA","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","40104","AREQUIPA","AREQUIPA","CERRO COLORADO","4","2899","2599","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","LA LIBERTAD","04 Arequipa","5","Arequipa","","Fabricación de otros productos elaborados de metal n.c.p.","25","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","1.1500","254687821824",",000451533182058",",03","29.92","29,92"
"2","11651","20565361083","SST CONSULTORES S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150122","LIMA","LIMA","MIRAFLORES","22","7414","7020","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","MIRAFLORES","15 Provincia de Lima","15","Lima","2 Centro","Actividades de consultoría de gestión","70","Actividades de oficinas principales; actividades de consultoría de gestión","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.98","29,98"
"2","11666","20566079357","2S INGENIEROS S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150103","LIMA","LIMA","ATE","03","7421","7110","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","VITARTE","15 Provincia de Lima","15","Lima","3 Este","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.8","29,80"
"2","11700","20600060431","PUBLICAMPO S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150116","LIMA","LIMA","LINCE","16","7430","7310","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","LINCE","15 Provincia de Lima","15","Lima","2 Centro","Publicidad","73","Publicidad y estudios de mercado","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","30","30,00"
"2","11708","20600122844","SERVICIOS GENERALES BTR E.I.R.L.","-","7","EMPRESA INDIVIDUAL DE RESP. LTDA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150118","LIMA","LIMA","LURIGANCHO","18","2811","2511","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","CHOSICA","15 Provincia de Lima","15","Lima","3 Este","Fabricación de productos metálicos para uso estructural","25","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","1.1500","254687821824",",000451533182058",",03","29.92","29,92"
"2","11720","20600254511","ESTUDIO SUMA ARQUITECTOS SOCIEDAD ANONIMA CERRADA","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150131","LIMA","LIMA","SAN ISIDRO","31","7421","7110","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN ISIDRO","15 Provincia de Lima","15","Lima","2 Centro","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.8","29,80"
"2","11727","20600333063","INSPIRED SOLUTIONS S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150135","LIMA","LIMA","SAN MARTIN DE PORRES","35","7290","6209","","1901","","99","No conocido","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","BARRIO OBRERO INDUSTRIAL","15 Provincia de Lima","15","Lima","1 Norte","Otras actividades de tecnología de la información y servicios informáticos","62","Programación informática, consultoría de informática y actividades conexas","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.61","29,61"
"2","11738","20600414951","PLATINO247 S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150131","LIMA","LIMA","SAN ISIDRO","31","7210","6202","","1901","","99","No conocido","1","IMPORTADOR","0","ACTIVO","","HABIDO","SAN ISIDRO","15 Provincia de Lima","15","Lima","2 Centro","Consultoría de informática y de gestión de instalaciones informáticas","62","Programación informática, consultoría de informática y actividades conexas","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.61","29,61"
"2","11745","20600493117","CONSORCIO SUPERVISOR KUÉLAP","-","40","CONTRATOS COLABORACION EMPRESARIAL","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150122","LIMA","LIMA","MIRAFLORES","22","7421","7110","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","MIRAFLORES","15 Provincia de Lima","15","Lima","2 Centro","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.8","29,80"
"2","11752","20600544111","CREANDO VALOR S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150120","LIMA","LIMA","MAGDALENA DEL MAR","20","7414","7020","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","MAGDALENA DEL MAR","15 Provincia de Lima","15","Lima","2 Centro","Actividades de consultoría de gestión","70","Actividades de oficinas principales; actividades de consultoría de gestión","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.98","29,98"
"2","11766","20600688066","CERÁMICOS PRISMA S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","220806","SAN MARTIN","RIOJA","POSIC","06","2691","2392","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","POSIC","22 San Martin","22","Moyobamba","","Fabricación de materiales de construcción de arcilla","23","Fabricación de otros productos minerales no metálicos","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","1.1500","254687821824",",000451533182058",",03","29.33","29,33"
"2","11775","20600729510","FJC INGENIERIA DE PROYECTOS Y MONTAJES E.I.R.L.","-","7","EMPRESA INDIVIDUAL DE RESP. LTDA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","130104","LA LIBERTAD","TRUJILLO","HUANCHACO","04","7421","7110","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","HUANCHACO","13 La Libertad","13","Trujillo","","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.8","29,80"
"2","11810","20600944291","CLUSTER INTERNET S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150122","LIMA","LIMA","MIRAFLORES","22","7220","6201","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","MIRAFLORES","15 Provincia de Lima","15","Lima","2 Centro","Programación informática","62","Programación informática, consultoría de informática y actividades conexas","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.61","29,61"
"2","11839","20601137624","CONURMA INGENIEROS CONSULTORES S.L. SUCURSAL DEL PERU","-","29","SUCURSALES O AG. DE EMP. EXTRANJ.","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150122","LIMA","LIMA","MIRAFLORES","22","7421","7110","","1901","","99","No conocido","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","MIRAFLORES","15 Provincia de Lima","15","Lima","2 Centro","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.8","29,80"
"2","11924","20601689988","LARQUITECTURA STUDIO S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150122","LIMA","LIMA","MIRAFLORES","22","7421","7110","","2016","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","MIRAFLORES","15 Provincia de Lima","15","Lima","2 Centro","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.8","29,80"
"2","11931","20601736617","NEVADA TOOLS S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","32","1512","1020","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN JUAN DE LURIGANCHO","15 Provincia de Lima","15","Lima","3 Este","Elaboración y conservación de pescado, crustáceos y moluscos","10","Elaboración de productos alimenticios","2. Pequeña empresa- 150 uit a 500 uit","10","Pesca","","1.1500","254687821824",",000451533182058",",03","29.87","29,87"
"2","11961","20601956340","E & E INVERSIONES MULTIPLES SOCIEDAD ANONIMA CERRADA","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150105","LIMA","LIMA","BREÑA","05","1810","1410","","1901","","99","No conocido","2","EXPORTADOR","0","ACTIVO","","HABIDO","BREÑA","15 Provincia de Lima","15","Lima","2 Centro","Fabricación de prendas de vestir, excepto prendas de piel","14","Fabricación de prendas de vestir","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","1.1500","254687821824",",000451533182058",",03","30.03","30,03"
"2","11991","20602186220","AUTOMATIZACIÓN DE PROCESOS PARA LA INDUSTRIA S.A.C.-APPLI S.A.C.","","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","32","7421","7110","","2017","","99","No conocido","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","SAN JUAN DE LURIGANCHO","15 Provincia de Lima","15","Lima","3 Este","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.8","29,80"
"2","11993","20602210091","EFCOR S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","200104","PIURA","PIURA","CASTILLA","04","7421","7110","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","CASTILLA","20 Piura","20","Piura","","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.8","29,80"
"2","12025","20602428703","ALCOCER & ABOGADOS E.I.R.L.","-","7","EMPRESA INDIVIDUAL DE RESP. LTDA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150131","LIMA","LIMA","SAN ISIDRO","31","7411","6910","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN ISIDRO","15 Provincia de Lima","15","Lima","2 Centro","Actividades jurídicas","69","Actividades jurídicas y de contabilidad","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","1.1500","254687821824",",000451533182058",",03","29.89","29,89"
